avg_dist,avg_inc_price,avg_rating_by_driver,avg_rating_of_driver,city_Carthag,city_Harko,fancy_car_user,first_month_cat_more_1_trip,first_month_cat_no_trips,inc_pct,month_5_still_here,phone_iPhone,weekday_pct
2.03,1,5,5,1,0,FALSE,0,1,0,1,1,100
3.36,1,4.9,4.8,0,0,FALSE,1,0,0,1,0,57.1
6.41,1,5,4.7,0,0,TRUE,0,1,0,1,0,78.6
3.2,1.38,4.8,5,1,0,TRUE,0,0,25,1,0,25
2.23,1,5,5,0,1,TRUE,0,1,0,1,1,50
2.79,1,5,,0,0,TRUE,0,1,0,0,0,100
4.03,1,4.8,4.9,1,0,TRUE,1,0,0,1,1,95.8
3.82,1.25,4.7,5,1,0,FALSE,1,0,33.3,0,1,0
5.54,1,5,5,0,1,TRUE,1,0,0,1,0,83.3
3.19,1,4.9,4.6,1,0,TRUE,1,0,0,1,1,64.7
10.1,1,5,5,1,0,TRUE,1,0,0,0,0,100
3.75,1.03,4.9,4,1,0,TRUE,0,0,11.1,1,1,33.3
2.44,1,5,4,0,0,TRUE,1,0,0,0,0,100
2.14,1.27,5,4.8,1,0,TRUE,1,0,46.2,1,1,53.8
3.31,2.63,5,,0,0,FALSE,0,0,50,1,1,100
9.13,1,5,,0,1,FALSE,0,0,0,1,1,33.3
4.81,2,5,,1,0,FALSE,0,1,100,1,0,0
12.51,1,5,,1,0,TRUE,0,0,0,0,0,100
10.11,1.17,4,4,0,0,FALSE,0,1,33.3,0,0,33.3
4.43,1,4.9,4.8,1,0,TRUE,1,0,0,0,0,85.7
5.55,1,5,3,0,0,FALSE,0,0,0,0,0,0
3.74,1.1,4.8,3.6,1,0,FALSE,0,0,5.9,1,1,41.2
7.6,1.5,5,4,0,1,FALSE,1,0,50,1,0,50
8.4,1,5,5,0,0,FALSE,0,0,0,0,1,0
7.2,1,5,5,1,0,FALSE,0,1,0,1,1,100
3.66,1.05,4.9,4.6,1,0,FALSE,1,0,8.7,1,1,60.9
5.43,1,4.7,5,1,0,FALSE,1,0,0,0,1,33.3
1.45,1,5,5,0,0,TRUE,0,1,0,0,1,100
14.31,1,5,,0,1,FALSE,0,1,0,0,0,100
1.4,1,5,,0,1,FALSE,0,0,0,0,0,0
2.86,1,4.5,4,1,0,TRUE,0,0,0,1,1,25
77.13,1,5,5,0,1,TRUE,0,1,0,1,1,0
3.41,1.13,5,5,0,0,FALSE,0,1,50,1,1,100
2.53,1,5,5,0,0,FALSE,1,0,0,0,1,66.7
21.22,1,5,5,1,0,FALSE,0,0,0,0,1,100
3.68,1.29,4.7,4.7,1,0,TRUE,1,0,19,1,1,57.1
3.85,1.17,4.3,4.6,0,0,FALSE,1,0,22.2,1,1,44.4
2.56,1,5,5,0,0,TRUE,0,1,0,0,1,100
17.71,1,5,5,0,0,FALSE,0,0,0,0,1,0
2.3,1.13,4,5,0,0,TRUE,1,0,50,0,0,50
4.45,1.18,4.4,4.1,0,0,FALSE,1,0,22.2,1,0,76.8
1.38,1,5,,0,0,TRUE,0,0,0,0,0,100
3.93,1,4.7,4.3,0,0,FALSE,1,0,0,1,0,83.3
6.37,1,4.6,4,0,0,TRUE,1,0,0,1,1,75
4.02,1.09,4.7,4.8,1,0,TRUE,1,0,7,1,1,44.2
2.3,1,5,4,0,0,FALSE,0,0,0,0,1,100
4.86,1.01,4.9,4.9,0,0,FALSE,1,0,1.8,1,1,64
1.39,1,4.8,4.9,1,0,TRUE,1,0,0,1,1,63.3
1.53,1,5,5,0,0,FALSE,0,1,0,1,0,100
8.97,1,4.6,4.6,0,1,TRUE,0,1,0,1,0,100
1.73,1,5,1,0,0,FALSE,0,1,0,1,1,0
4.46,1,4.6,4.3,0,0,FALSE,1,0,0,1,1,71.8
1.64,1,5,,0,1,FALSE,0,0,0,1,1,100
3.92,2,4.4,4,0,0,FALSE,0,1,60,1,1,0
3.91,1,5,4,0,0,FALSE,0,1,0,0,1,0
1.57,1.33,4.6,5,0,0,FALSE,1,0,23.1,1,0,53.8
2.36,1,5,4.3,0,0,TRUE,0,1,0,0,1,100
14.02,1,5,5,1,0,FALSE,0,0,0,0,0,70
5.1,1,5,5,0,1,TRUE,0,0,0,1,1,12.5
1.71,1,5,5,1,0,FALSE,0,1,0,0,1,0
5.77,1.39,4.7,4.5,1,0,FALSE,1,0,31.6,1,1,31.6
3.09,1.03,4.6,4.9,0,0,FALSE,1,0,5.4,1,1,82.1
4.06,1,4.3,4.1,1,0,TRUE,0,0,0,1,1,100
1.74,1.38,5,1,0,0,FALSE,0,0,100,1,0,0
18.89,1,5,5,0,0,TRUE,0,1,0,1,1,100
4.31,1,4.5,,0,0,FALSE,1,0,0,0,1,50
2.31,1.02,4.8,4.5,1,0,FALSE,0,1,2.4,1,1,76.2
11.17,1,4.5,3.6,1,0,TRUE,1,0,0,1,1,98.4
3.77,1.17,4.3,4.5,1,0,FALSE,0,1,33.3,1,1,33.3
1.99,1,5,5,1,0,FALSE,0,1,0,0,1,100
3.86,1.25,5,5,1,0,FALSE,0,1,100,0,1,0
3.78,1.08,5,4.3,0,0,FALSE,1,0,33.3,0,1,66.7
10.68,1,5,,1,0,TRUE,0,0,0,0,1,0
4.93,1,4.7,3,0,0,FALSE,0,0,0,0,1,66.7
3.26,1,5,5,0,0,TRUE,1,0,0,0,1,50
1.83,1.13,5,5,0,1,FALSE,0,1,50,0,0,50
1.13,1.04,4.8,3.2,0,0,FALSE,1,0,11.8,0,0,70.6
5.09,1.15,4.4,4.2,0,0,FALSE,1,0,4.3,1,1,21.7
2.76,1.01,4.3,4.4,0,0,FALSE,1,0,4,0,1,84
0.76,1,5,5,1,0,FALSE,0,0,0,0,0,100
3.06,1.17,5,4.5,0,1,FALSE,0,1,33.3,1,1,66.7
21.2,1,5,,0,0,TRUE,0,0,0,0,1,100
20.78,1,5,,1,0,TRUE,0,1,0,0,1,0
4.71,1.14,5,5,0,1,FALSE,0,0,22.2,1,1,44.4
3.6,1,4.3,5,0,0,FALSE,1,0,0,0,1,75
13.11,1,5,4.6,0,1,FALSE,0,1,0,0,1,100
6.01,1,4.5,5,0,0,TRUE,0,1,0,1,0,50
12.7,1,4.4,,0,0,TRUE,1,0,0,1,1,88.9
7.41,1.25,5,4.8,1,0,FALSE,0,1,25,0,1,75
11.9,1,5,,1,0,FALSE,0,0,0,0,0,100
2.26,1,5,,0,0,FALSE,0,1,0,0,0,0
6.67,1,5,5,0,0,TRUE,0,0,0,0,0,0
7.35,1.17,5,5,0,0,TRUE,1,0,33.3,1,1,100
1.61,1,5,5,0,1,FALSE,0,1,0,1,1,100
2.19,1.1,5,5,0,0,TRUE,0,0,20,1,1,60
2.1,1.13,5,5,1,0,FALSE,1,0,50,0,1,25
1.8,1.01,4.3,4,1,0,FALSE,1,0,5,0,1,85
3.1,1.13,4.5,4.8,0,0,TRUE,1,0,9.1,1,1,61.4
6.09,1,5,4,0,0,TRUE,0,0,0,0,1,0
2.91,1.15,4.5,4.8,0,1,TRUE,0,0,15.4,0,1,46.2
11.7,1,4,5,0,1,TRUE,0,1,0,1,0,0
1.57,1,5,5,0,0,FALSE,1,0,0,0,1,33.3
4.92,1,5,,1,0,TRUE,0,0,0,1,1,100
4.83,1,4.4,4.3,0,0,FALSE,1,0,0,1,0,28.6
4.33,1,5,5,1,0,FALSE,1,0,0,1,1,55.6
2.88,1.02,4.5,5,0,1,TRUE,0,1,7.7,1,1,46.2
3.07,1.06,5,3.5,0,0,FALSE,1,0,25,1,1,25
14.24,1,4.8,5,0,1,FALSE,0,0,0,1,1,40
3.65,1,4.9,5,0,0,TRUE,0,0,0,1,1,87.5
1.37,1.03,4.9,3.6,0,0,FALSE,1,0,11.1,0,0,100
15.65,1.03,4.8,3.8,0,1,TRUE,1,0,5.3,1,0,52.6
5.1,1,4.8,5,0,1,FALSE,1,0,0,1,0,78.3
2.99,1.39,4.8,3.5,1,0,FALSE,1,0,42.9,0,1,28.6
3.07,1,4.9,4.9,1,0,FALSE,1,0,0,1,0,80
4.02,1.15,4.9,3.4,1,0,TRUE,1,0,14.3,1,1,47.6
19.31,1.5,5,,1,0,FALSE,0,1,100,0,1,100
1.85,1,5,5,0,0,FALSE,0,1,0,0,1,100
2.68,1,5,4.3,0,0,FALSE,1,0,0,1,1,81.8
1.29,1,5,,0,1,TRUE,0,1,0,1,1,0
6.05,1.14,4.8,5,0,0,TRUE,0,0,15,1,1,82.5
2.25,1.34,4.5,4.3,0,0,TRUE,1,0,31.3,1,1,43.8
19.79,1,5,5,1,0,TRUE,0,0,0,0,0,100
2.72,1,3,5,0,0,FALSE,0,0,0,0,0,100
1.99,1,5,5,1,0,TRUE,1,0,0,0,1,100
4.03,1.08,5,2,0,0,FALSE,1,0,33.3,0,0,66.7
2.54,1,4.6,4.8,0,0,FALSE,1,0,0,0,0,57.1
5.61,1,5,4,1,0,FALSE,0,1,0,0,1,25
3.39,1.04,4.9,4.9,0,1,FALSE,1,0,6.8,1,1,56.8
2.42,1,5,5,0,1,FALSE,0,1,0,0,0,100
0.41,1,5,5,1,0,FALSE,0,0,0,0,1,100
2.92,1,4.6,5,0,1,FALSE,1,0,0,1,1,60
4.37,1,5,5,0,0,FALSE,0,0,0,0,1,100
4.23,1,5,,1,0,FALSE,1,0,0,1,1,0
3.32,1,5,4,0,0,FALSE,0,1,0,0,0,0
7.57,1,5,5,0,1,FALSE,1,0,0,0,1,100
1.34,1,5,5,0,1,TRUE,0,1,0,1,1,100
4.92,1,4.5,4.4,1,0,TRUE,1,0,0,0,0,72.7
2.2,1.02,4.8,4.8,1,0,TRUE,1,0,2.6,1,1,84.6
14.39,1,5,,0,0,TRUE,0,1,0,1,0,100
7.87,1,4.9,4.4,1,0,TRUE,1,0,0,0,1,87.5
13.97,1,5,5,0,1,FALSE,0,1,0,0,1,100
9.04,1,5,5,0,0,FALSE,0,1,0,1,1,100
1,1,5,5,0,0,FALSE,0,0,0,0,0,100
1.35,1,5,5,0,0,FALSE,1,0,0,0,1,0
3.06,1.13,4.6,5,0,1,FALSE,1,0,6.7,0,0,73.3
18.66,1,5,5,0,0,FALSE,0,1,0,0,1,100
3.48,1,5,,1,0,FALSE,0,1,0,1,0,0
4.09,1,4.8,4,1,0,TRUE,0,1,0,1,0,87.5
2.32,1,5,5,0,0,FALSE,1,0,0,0,0,100
4.72,1.04,5,5,0,0,TRUE,1,0,16.7,0,1,33.3
3.05,1.02,4.9,4.7,0,1,FALSE,1,0,7.7,1,1,53.8
15.14,1,5,,1,0,FALSE,0,1,0,0,1,0
4.25,1,4.7,5,1,0,TRUE,1,0,0,1,1,42.9
7.51,1.08,4.9,3.8,0,0,TRUE,1,0,12.5,0,0,62.5
10.31,1,1,5,0,0,TRUE,0,1,0,0,1,0
3.24,1,5,5,1,0,FALSE,0,1,0,1,1,100
3.46,1,5,5,0,1,FALSE,0,1,0,0,0,66.7
1.77,1,5,,1,0,TRUE,0,0,0,0,0,100
13.77,1,5,,0,1,FALSE,0,0,0,0,0,100
14.72,1,4.5,3.5,0,1,FALSE,1,0,0,0,1,50
21.8,1.11,4.6,4.8,0,1,FALSE,1,0,18.2,1,1,54.5
2.1,1,5,5,0,1,TRUE,0,1,0,0,0,33.3
1.67,1,5,5,0,0,FALSE,0,1,0,1,1,25
16.05,1,5,,1,0,FALSE,0,0,0,0,0,0
4.83,1.41,4.8,4.5,0,0,TRUE,1,0,28,1,1,60
6.79,1,5,5,1,0,FALSE,0,0,0,0,0,0
35.24,1,5,5,0,1,FALSE,0,1,0,1,1,60
15.23,1,4,5,0,0,FALSE,0,0,0,0,1,100
4.74,1,5,5,1,0,FALSE,0,1,0,0,1,100
2.3,1.06,4.5,4.3,1,0,FALSE,0,1,25,0,1,25
5.68,1,5,5,1,0,FALSE,0,0,0,0,1,50
1.74,1,5,5,1,0,TRUE,1,0,0,0,1,33.3
12.03,1,5,,0,1,FALSE,0,0,0,0,0,100
2.57,1,5,,1,0,TRUE,0,1,0,0,0,100
1.51,1,5,5,0,0,FALSE,1,0,0,0,1,33.3
1.35,2.67,5,4,0,0,TRUE,0,1,66.7,1,1,100
2.01,1.42,4.6,4.1,1,0,FALSE,1,0,31.6,0,1,36.8
4.07,1,4.9,4.9,0,1,FALSE,1,0,0,0,0,55.6
2.94,1,5,5,0,0,FALSE,0,1,0,1,1,50
2.02,1.11,4.6,4.1,0,0,FALSE,1,0,18.9,1,1,54.7
13.72,1,5,5,1,0,TRUE,1,0,0,0,1,100
1.75,1,5,5,0,0,FALSE,1,0,0,0,1,100
2.87,1,5,4,0,0,FALSE,1,0,0,0,1,50
4.73,1,5,5,1,0,TRUE,1,0,0,0,0,0
9.26,1.22,4.9,5,1,0,TRUE,1,0,22.2,1,0,44.4
3.55,1.54,5,5,1,0,TRUE,1,0,66.7,1,1,33.3
14.26,1,5,4,1,0,FALSE,0,1,0,0,1,100
30.25,1,5,,0,0,TRUE,0,0,0,0,1,100
1.3,3.5,5,5,1,0,FALSE,0,1,100,1,0,50
9.07,1.21,4.8,5,0,1,FALSE,1,0,27.3,1,1,54.5
2.46,1,4.9,4.2,0,0,TRUE,0,0,0,1,1,82.4
1.15,1,4,5,0,0,TRUE,0,1,0,0,0,0
3.08,1.09,4.9,4.3,0,1,FALSE,1,0,14.3,1,1,50
2.86,1,5,4,1,0,FALSE,1,0,0,0,1,50
6.51,1.03,4.8,4.6,0,0,TRUE,1,0,3.1,0,0,75
5.84,1,5,,1,0,TRUE,0,0,0,0,0,100
1.82,2.5,5,,1,0,FALSE,0,0,100,0,0,0
17.98,1,4,4,0,0,TRUE,0,0,0,0,0,100
12.82,1,5,4,0,0,FALSE,0,0,0,0,1,100
4.82,1.08,4.3,4.9,1,0,TRUE,0,0,33.3,1,0,22.2
3.67,1.04,4.7,4.1,0,0,FALSE,1,0,6.4,1,1,59.6
3.25,1,4.8,3.5,0,0,TRUE,0,0,0,1,1,33.3
3.42,1.11,4.4,4.3,1,0,FALSE,1,0,14.3,1,1,71.4
7.47,1.25,4.5,5,0,0,FALSE,0,0,50,1,1,0
1.65,1,4.5,5,0,0,FALSE,1,0,0,0,1,100
8,1,5,,0,0,FALSE,0,0,0,0,1,33.3
5.68,1,4.8,3.5,0,0,FALSE,1,0,0,1,1,33.3
1.54,1.11,4.8,5,1,0,TRUE,1,0,18.2,1,1,95.5
2.59,1,5,5,0,1,TRUE,0,1,0,1,1,0
11.84,1,5,5,0,0,TRUE,0,0,0,0,1,0
0.74,1,5,,0,0,TRUE,0,1,0,0,0,0
7.83,1,5,3.7,0,0,FALSE,0,1,0,0,0,0
7.88,1,5,4.5,1,0,FALSE,0,1,0,0,0,50
10.82,1,5,5,0,1,FALSE,1,0,0,1,1,100
11.5,1,5,,0,0,TRUE,0,0,0,0,1,50
4.75,1,5,,1,0,FALSE,0,0,0,0,0,0
4.26,1.17,4.4,5,1,0,FALSE,1,0,33.3,1,0,50
6.29,1,5,4,1,0,TRUE,0,0,0,0,1,100
7.29,1.13,5,,1,0,FALSE,0,1,50,1,1,50
1.58,1,5,,1,0,FALSE,0,0,0,0,1,100
2.39,1.08,4,5,1,0,FALSE,0,0,33.3,1,0,0
3.32,1.08,4.9,4.9,0,0,TRUE,1,0,11.1,0,1,88.9
14.24,1,5,5,0,0,TRUE,0,1,0,1,1,100
18.52,1,5,,0,0,FALSE,0,1,0,0,0,0
2.79,1,4,4,0,0,FALSE,0,1,0,1,0,100
2.61,1.17,4.8,4.3,0,0,FALSE,0,1,15.4,1,1,30.8
2.4,1,4,5,0,0,TRUE,0,1,0,1,0,0
1.56,1,3,,0,0,FALSE,0,0,0,0,0,100
4.8,1,5,5,1,0,FALSE,0,0,0,0,1,0
2.47,1,4.8,5,0,1,FALSE,0,0,0,1,1,40
6.3,1,4.4,4.7,0,0,TRUE,1,0,0,1,0,50
2.69,1.33,4.7,4.9,1,0,FALSE,1,0,21.1,1,1,63.2
8.93,1,4,3,1,0,FALSE,0,0,0,0,0,100
1.42,1.25,5,4,1,0,TRUE,0,0,100,0,1,0
4.23,1.04,5,5,1,0,FALSE,0,0,16.7,1,0,83.3
2.98,1,4.8,5,0,0,TRUE,1,0,0,0,1,37.5
10.55,1.13,3.5,5,0,0,FALSE,0,0,50,0,0,50
7.34,1,5,4,0,1,FALSE,0,1,0,1,0,20
3.21,1,5,4,1,0,FALSE,1,0,0,0,0,0
1.11,1,5,5,0,0,FALSE,0,0,0,0,0,0
7.17,1,5,,1,0,TRUE,0,0,0,0,0,100
1.98,1,5,4,1,0,TRUE,0,0,0,0,1,0
2.59,1,4,4,1,0,TRUE,0,0,0,0,0,0
6.2,1,4.2,5,0,1,TRUE,0,0,0,1,0,80
13.41,1,5,,0,0,FALSE,0,1,0,1,1,100
6.8,1.14,4.9,5,1,0,FALSE,1,0,25,1,1,64.3
2.62,1,5,5,0,0,FALSE,0,0,0,0,0,0
16.38,1,5,,0,0,TRUE,0,0,0,0,0,100
2.86,1,5,5,0,1,FALSE,0,1,0,1,1,100
8.03,1,4.9,4,0,1,TRUE,0,0,0,1,0,90
4.4,1,4.6,3.4,0,0,TRUE,0,0,0,1,1,75
6.77,1,5,5,1,0,FALSE,0,1,0,0,1,75
4.61,1,4.9,4.3,0,0,TRUE,1,0,0,1,1,55.9
12.18,1,4.5,5,0,0,FALSE,0,1,0,0,1,0
2.91,1,5,5,1,0,FALSE,0,0,0,0,0,0
2.39,1,5,5,0,1,FALSE,0,0,0,0,0,100
1.59,1,5,5,0,1,TRUE,0,0,0,1,1,100
19.81,1,5,,1,0,FALSE,0,1,0,0,0,0
1.15,1,4,5,1,0,FALSE,0,1,0,1,0,0
1.37,1,5,,0,0,TRUE,0,0,0,0,1,100
2.06,1.1,4.6,4.9,0,0,TRUE,1,0,9.1,1,1,54.5
7.03,1,5,,1,0,FALSE,0,1,0,0,1,100
6.87,1,5,5,0,1,FALSE,0,0,0,0,1,100
14.31,1.25,5,5,0,1,FALSE,0,1,100,0,0,100
3.67,1.08,4.9,5,0,0,TRUE,0,1,13.3,1,1,26.7
5.72,1,5,5,0,0,TRUE,1,0,0,0,0,50
1.64,1,4.8,4.2,1,0,FALSE,1,0,0,1,1,91.5
4.74,1,4.7,5,1,0,TRUE,0,1,0,1,1,100
5.56,1,5,3.5,0,1,FALSE,0,1,0,0,1,100
11.94,1,5,5,0,1,FALSE,0,1,0,0,0,0
2.97,1,4,,1,0,TRUE,0,1,0,0,0,100
14.68,1,5,,0,0,FALSE,0,0,0,0,1,100
2.12,1,5,,0,0,TRUE,0,1,0,1,0,0
3.12,1,5,,0,0,FALSE,0,0,0,0,1,100
12.26,1,5,2.5,0,0,TRUE,1,0,0,0,1,100
5.14,1,5,5,0,1,FALSE,0,0,0,0,1,100
1.71,1,5,,0,0,TRUE,0,1,0,0,1,100
4.95,1,5,4,0,0,FALSE,0,0,0,0,1,0
5.21,1,5,5,0,1,FALSE,0,0,0,0,1,50
5.55,1,5,5,0,0,TRUE,0,1,0,0,1,0
1.24,1,4,5,0,1,TRUE,0,0,0,1,1,100
5.58,1,4.8,4.5,0,1,FALSE,0,1,0,0,0,75
2.4,1,5,,1,0,FALSE,0,1,0,0,0,0
12.72,1,5,5,0,0,TRUE,0,1,0,1,1,100
2.1,1.21,4.8,4.8,0,0,FALSE,1,0,33.3,0,0,50
2.07,1.08,5,5,0,1,FALSE,1,0,16.7,0,1,50
4.5,1,5,5,1,0,TRUE,0,0,0,0,0,50
2.64,1,5,5,1,0,FALSE,0,0,0,0,0,100
4.35,1,5,,0,1,TRUE,0,0,0,1,0,60
3.1,1.15,4.3,4.8,0,0,FALSE,1,0,16.7,1,0,66.7
0,1,5,,0,0,FALSE,0,0,0,0,1,100
2.74,1.05,4.9,3.6,0,1,FALSE,1,0,9.1,1,1,72.7
1.5,1,4,5,0,0,FALSE,1,0,0,0,1,100
8.37,1,5,4.5,0,1,TRUE,1,0,0,0,0,100
2.89,1,4.5,4.2,0,0,TRUE,1,0,0,1,0,34.4
0.95,1,4.5,,0,0,FALSE,0,0,0,0,0,100
2.36,1,5,,1,0,FALSE,0,0,0,0,0,100
1.44,1.75,5,5,1,0,FALSE,0,1,100,0,1,100
1.55,1,5,5,0,0,TRUE,1,0,0,0,1,100
9.26,1,4.3,4.5,0,1,FALSE,0,1,0,0,1,33.3
14.17,1,5,5,0,0,FALSE,0,1,0,0,1,100
11.15,1,5,5,1,0,TRUE,0,1,0,0,1,50
47.36,1,5,4,1,0,TRUE,0,1,0,1,1,0
2.56,1,4,5,0,0,FALSE,0,0,0,0,1,100
3.36,1,5,5,1,0,FALSE,1,0,0,0,1,100
4,1,4.8,3.3,0,0,FALSE,1,0,0,1,1,27.3
2.81,1,4.5,4.3,0,0,TRUE,1,0,0,1,1,64.9
3.69,1,3,5,1,0,FALSE,0,1,0,0,1,100
3.92,1.28,5,3.5,0,0,FALSE,1,0,18.8,1,1,31.3
2.7,1,5,4,0,0,FALSE,0,1,0,1,1,100
5.63,1,4.8,4.9,1,0,TRUE,1,0,0,0,1,89.5
1.09,1.05,4,5,1,0,FALSE,0,0,20,0,1,100
3.85,1,5,5,1,0,FALSE,0,1,0,0,1,100
5.44,1.07,4.7,4.9,0,0,FALSE,1,0,6.3,1,1,71.9
4.03,1.75,5,,0,1,FALSE,0,0,100,0,1,0
0.73,1,5,,0,0,TRUE,0,1,0,0,1,50
5.92,1.75,5,5,0,0,FALSE,0,0,100,0,0,100
14.53,1,5,5,0,1,FALSE,1,0,0,1,1,0
1.58,1,5,5,0,1,TRUE,0,0,0,1,0,50
3.09,1.04,4.7,4.8,0,1,TRUE,1,0,5.9,1,0,52.9
2.27,1.33,4.8,4.8,1,0,FALSE,1,0,26.7,1,1,26.7
7.12,1,5,5,0,1,FALSE,0,1,0,1,1,0
3.95,1,4.8,5,1,0,TRUE,1,0,0,0,1,50
3.13,1,4.8,4.8,0,1,TRUE,1,0,0,1,1,97.2
3.57,2.25,5,,0,0,TRUE,0,1,100,1,1,0
2.11,1,5,,0,0,TRUE,0,0,0,0,1,100
1.94,1.1,4.7,4.9,1,0,TRUE,1,0,11.9,1,1,63.4
4.29,1,5,5,1,0,FALSE,1,0,0,1,1,0
3.3,1,5,4.7,0,0,TRUE,0,0,0,1,1,70
3.96,1.08,4.6,5,0,1,FALSE,1,0,13.6,1,1,45.5
5.19,1,5,5,1,0,TRUE,0,0,0,0,0,100
4.57,1,5,5,0,1,FALSE,0,1,0,1,1,33.3
6.29,1,5,4.9,0,1,FALSE,0,1,0,1,1,55
13.97,1,5,4.4,0,1,TRUE,0,1,0,1,0,92.3
8.75,1,3,5,0,0,FALSE,0,1,0,0,1,0
12.87,1,4,,1,0,TRUE,0,1,0,0,1,0
11.03,1,5,,1,0,TRUE,0,0,0,0,1,0
10.27,1,5,4.7,0,0,FALSE,0,1,0,0,0,100
1.5,1,5,5,1,0,TRUE,0,0,0,0,0,0
2.3,1.2,5,4.8,0,1,TRUE,0,0,20,1,1,40
4.24,1,4.8,4.9,0,1,FALSE,0,1,0,1,1,71.4
14.2,1,5,,0,1,FALSE,0,1,0,1,1,100
4.87,1.88,5,4,1,0,TRUE,0,0,50,1,1,50
6.93,1,4.8,3.8,0,0,TRUE,1,0,0,0,0,20
6.88,1.02,4.7,4.2,1,0,TRUE,1,0,9.1,1,1,54.5
46.39,1,5,5,0,1,TRUE,0,0,0,0,1,100
25.06,1,5,5,0,1,TRUE,0,0,0,1,1,66.7
3.23,1,5,5,0,0,FALSE,0,1,0,0,1,100
3.17,1,4.5,4,1,0,FALSE,0,1,0,0,0,100
1.39,1.75,5,,1,0,FALSE,0,0,100,0,0,0
21,1,5,5,0,1,FALSE,0,1,0,0,1,100
1.42,1,5,,0,0,FALSE,0,1,0,0,1,100
3.34,2.25,5,5,0,0,TRUE,0,1,100,0,1,0
1.74,1,5,5,0,0,FALSE,0,0,0,0,1,100
7.09,1,5,5,0,0,FALSE,1,0,0,0,1,100
2.93,1,4.5,4.5,1,0,TRUE,1,0,0,0,0,0
9.99,1,4.5,3,0,0,TRUE,1,0,0,0,0,50
4.5,1,4.8,4.3,1,0,TRUE,1,0,0,1,1,58.3
3.23,1.09,4.7,4,1,0,TRUE,1,0,22.7,1,1,63.6
1.86,1,5,5,1,0,FALSE,1,0,0,0,1,33.3
2.18,1,5,5,0,0,TRUE,0,0,0,0,1,100
4.19,1,5,,1,0,FALSE,0,1,0,1,1,0
14.59,1,5,,1,0,TRUE,0,1,0,0,0,100
3.32,1,5,5,0,0,TRUE,1,0,0,0,1,100
3.27,1,5,,0,0,FALSE,0,1,0,1,1,100
0,1,5,4,0,0,FALSE,0,1,0,0,1,100
0.26,1,5,5,1,0,FALSE,0,0,0,0,0,100
6.49,1,5,4.3,1,0,FALSE,1,0,0,1,0,100
6.08,1,4.8,4.5,0,0,TRUE,1,0,0,1,1,35.7
9.93,1,4.4,5,0,0,FALSE,0,1,0,0,0,100
6.59,1.05,5,5,0,1,TRUE,0,1,12.5,1,1,50
3.18,1,4.8,4,1,0,TRUE,0,1,0,1,1,25
3.08,1,5,,0,1,FALSE,0,1,0,1,1,0
10.37,1,4.8,4.5,0,0,FALSE,1,0,0,0,0,25
2.64,1,4.4,4.8,0,0,TRUE,1,0,0,1,1,60.9
15.22,1,5,,0,0,TRUE,0,1,0,1,0,100
6.48,1,4.1,5,1,0,FALSE,1,0,0,1,1,85.7
20.44,1,5,5,0,1,FALSE,0,0,0,0,0,0
3.48,1.05,4.4,5,0,0,FALSE,1,0,9.1,1,0,31.8
2.54,1.07,4.8,5,1,0,TRUE,1,0,14.3,0,1,42.9
3.72,1,5,4.7,0,0,FALSE,0,1,0,0,1,100
2.69,1,4.7,3.2,0,0,TRUE,1,0,0,1,1,72.7
2.65,1.08,4.7,4.1,0,0,FALSE,1,0,6.5,1,0,74.2
2.49,1.35,4.6,3.8,0,1,TRUE,1,0,20,0,1,20
3.5,1,5,4.8,0,0,TRUE,0,1,0,1,1,100
4.86,1,5,3.5,0,0,FALSE,1,0,0,1,1,75
3.81,1,5,5,0,1,TRUE,0,1,0,1,0,100
4.13,1,5,5,0,1,TRUE,1,0,0,1,0,85.7
9.28,1,5,5,0,1,FALSE,1,0,0,1,1,66.7
2.65,1.1,5,4.7,0,0,FALSE,1,0,11.8,0,1,52.9
3.34,1,4.3,4,0,0,FALSE,1,0,0,1,1,61.1
2.8,1,5,5,0,1,FALSE,0,1,0,1,0,100
1.64,1.39,4.4,4.8,1,0,TRUE,0,0,22.2,1,1,44.4
1.97,1.04,4.9,5,1,0,FALSE,1,0,6.9,1,0,82.8
3.2,1,5,3,0,0,FALSE,1,0,0,0,0,0
3.12,1,5,,1,0,TRUE,0,0,0,0,0,100
1.71,1,4.7,5,1,0,TRUE,1,0,0,0,0,90.9
12.02,1,5,,0,0,TRUE,0,1,0,1,1,50
3.58,1.2,5,5,0,1,FALSE,0,1,20,1,1,80
8.52,1.23,4.9,5,0,0,TRUE,0,0,18.2,1,1,90.9
4.72,1,4.8,4.6,0,0,TRUE,1,0,0,1,1,75
14.26,1,5,5,1,0,FALSE,0,0,0,0,1,100
1.6,1.13,4.8,5,1,0,FALSE,1,0,25,0,1,0
6.6,1,4.7,3.3,0,0,FALSE,1,0,0,0,0,80
3.53,1,4.9,4.4,0,0,TRUE,1,0,0,0,0,100
3.65,1,5,5,0,1,FALSE,0,0,0,1,0,66.7
7.14,1,4.9,5,1,0,FALSE,0,0,0,1,1,75
3.96,1.08,4.6,4.3,1,0,TRUE,1,0,31.3,1,0,87.5
13.91,1,5,5,0,1,FALSE,0,1,0,0,1,100
1.31,1,5,5,1,0,FALSE,0,1,0,1,1,100
4.25,1,5,5,0,1,FALSE,0,1,0,1,1,33.3
3.45,1,5,,1,0,TRUE,1,0,0,1,1,100
